name,latitude,longitude,datetime,temp,dew,precip,windgust,windspeed,cloudcover,solarradiation,solarenergy,uvindex
Manila,14.596,120.977,2025-11-28T22:00:00,27.9,24.9,2.6,15.8,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-28T23:00:00,27.9,24.9,2.2,14.8,5.4,50.5,0,0,0
Manila,14.596,120.977,2025-11-29T00:00:00,26.9,24.9,1.1,11.9,3.7,50.5,0,0,0
Manila,14.596,120.977,2025-11-29T01:00:00,26.9,24.9,0.6,10.1,5.6,50.5,0,0,0
Manila,14.596,120.977,2025-11-29T02:00:00,25.5,22.1,0.6,7.9,22.9,65,0,0,0
Manila,14.596,120.977,2025-11-29T03:00:00,26.9,24.9,0,4,3.6,88,0,0,0
Manila,14.596,120.977,2025-11-29T04:00:00,26.9,24.9,0.9,4,3.6,50,0,0,0
Manila,14.596,120.977,2025-11-29T05:00:00,26.9,24.9,1.4,6.1,3.6,25.8,0,0,0
Manila,14.596,120.977,2025-11-29T06:00:00,24.9,20,0.5,6.1,18.8,40.3,1,0,0
Manila,14.596,120.977,2025-11-29T07:00:00,26.9,24.9,0,7.6,3.8,25.8,39,0.1,0
Manila,14.596,120.977,2025-11-29T08:00:00,26.3,19.3,0,9.7,23,36.7,120,0.4,1
Manila,14.596,120.977,2025-11-29T09:00:00,29.9,24.9,0,10.8,11.3,25.8,404,1.5,4
Manila,14.596,120.977,2025-11-29T10:00:00,28,20.4,0.1,10.4,25.7,40.3,573,2.1,6
Manila,14.596,120.977,2025-11-29T11:00:00,28.7,20,0.2,11.5,22.8,40.3,484,1.7,5
Manila,14.596,120.977,2025-11-29T12:00:00,31.9,25,0.1,10.8,14.7,50.5,254,0.9,3
Manila,14.596,120.977,2025-11-29T13:00:00,32.9,24,0.4,9.4,9.3,88,501,1.8,5
Manila,14.596,120.977,2025-11-29T14:00:00,32.9,24,0.5,8.3,11.1,88,27,0.1,0
Manila,14.596,120.977,2025-11-29T15:00:00,30.9,24.9,0,9.7,7.6,88,38,0.1,0
Manila,14.596,120.977,2025-11-29T16:00:00,29.9,24,0.3,12.6,11.2,88,27,0.1,0
Manila,14.596,120.977,2025-11-29T17:00:00,28,24.9,0.3,15.5,12.9,88,0,0,0
Manila,14.596,120.977,2025-11-29T18:00:00,26.9,24.9,0.9,16.9,12.9,88,0,0,0
Manila,14.596,120.977,2025-11-29T19:00:00,26.9,24,2,17.3,1.9,88,0,0,0
Manila,14.596,120.977,2025-11-29T20:00:00,26.9,24,1.7,13.3,3.6,88,0,0,0
Manila,14.596,120.977,2025-11-29T21:00:00,26.9,24,0,10.4,3.6,88.1,0,0,0
Manila,14.596,120.977,2025-11-29T22:00:00,27.9,24.9,2,9,5.4,88.1,0,0,0
Manila,14.596,120.977,2025-11-29T23:00:00,26.9,25.9,1,7.9,5.4,88,0,0,0
Manila,14.596,120.977,2025-11-30T00:00:00,26.9,25.9,0,8.3,0.1,50.5,0,0,0
Manila,14.596,120.977,2025-11-30T01:00:00,26.9,25.9,1.1,10.1,3.7,50,0,0,0
Manila,14.596,120.977,2025-11-30T02:00:00,26.9,24.9,0.9,6.5,1.9,87.5,0,0,0
Manila,14.596,120.977,2025-11-30T03:00:00,26.9,24.9,0,7.2,7.7,87.5,0,0,0
Manila,14.596,120.977,2025-11-30T04:00:00,26.9,24.9,0.6,7.9,5.5,87.5,0,0,0
Manila,14.596,120.977,2025-11-30T05:00:00,26.9,23.9,0.2,9.4,7.6,50,0,0,0
Manila,14.596,120.977,2025-11-30T06:00:00,26.9,23.9,0,7.6,5.4,50.5,1,0,0
Manila,14.596,120.977,2025-11-30T07:00:00,26.9,24,0,9,5.4,50.5,35,0.1,0
Manila,14.596,120.977,2025-11-30T08:00:00,27.9,24,0,10.8,1.8,50.5,98,0.4,1
Manila,14.596,120.977,2025-11-30T09:00:00,29.9,24.9,0,10.4,3.6,25.8,456,1.6,5
Manila,14.596,120.977,2025-11-30T10:00:00,27.6,22.3,0,9.4,20.6,65,514,1.9,5
Manila,14.596,120.977,2025-11-30T11:00:00,28.3,21.7,0,9,27.2,47.6,448,1.6,4
Manila,14.596,120.977,2025-11-30T12:00:00,32.9,25,0,7.6,9.4,25.8,415,1.5,4
Manila,14.596,120.977,2025-11-30T13:00:00,31,25.9,0.1,6.5,11.1,25.8,438,1.6,4
Manila,14.596,120.977,2025-11-30T14:00:00,28,22.9,0,7.2,28.1,47.6,376,1.4,4
Manila,14.596,120.977,2025-11-30T15:00:00,33.9,24,0,7.9,11.2,25.3,369,1.3,4
Manila,14.596,120.977,2025-11-30T16:00:00,27.6,22.9,0.1,8.3,24,65,109,0.4,1
Manila,14.596,120.977,2025-11-30T17:00:00,28,23,0,9.4,14.7,88,8,0,0
Manila,14.596,120.977,2025-11-30T18:00:00,27.5,21.9,0,9.7,21.7,80.6,0,0,0
Manila,14.596,120.977,2025-11-30T19:00:00,28.9,23,1.2,11.2,5.4,88,0,0,0
Manila,14.596,120.977,2025-11-30T20:00:00,28.9,23,3,9.4,3.6,99.9,0,0,0
Manila,14.596,120.977,2025-11-30T21:00:00,28.9,23,0,9.4,3.7,88,0,0,0
Manila,14.596,120.977,2025-11-30T22:00:00,27.9,24.9,3.7,12.6,9.3,50.5,0,0,0
Manila,14.596,120.977,2025-11-30T23:00:00,27.9,24,2.4,18,11.1,50.5,0,0,0
Manila,14.596,120.977,2025-12-01T00:00:00,27.9,24,1.6,13,5.4,87.5,0,0,0
Manila,14.596,120.977,2025-12-01T01:00:00,26.9,24.9,0.3,5.8,7.6,50,0,0,0
Manila,14.596,120.977,2025-12-01T02:00:00,26.6,24.1,0,4.3,20.1,65,0,0,0
Manila,14.596,120.977,2025-12-01T03:00:00,26.9,24.9,0,5.4,9.3,25.3,0,0,0
Manila,14.596,120.977,2025-12-01T04:00:00,26.9,24.9,0,6.1,1.9,25.3,0,0,0
Manila,14.596,120.977,2025-12-01T05:00:00,25.9,24.3,0,6.1,13.3,47.3,0,0,0
Manila,14.596,120.977,2025-12-01T06:00:00,25.6,23.1,0,5.4,12.4,36.4,2,0,0
Manila,14.596,120.977,2025-12-01T07:00:00,25.9,24.9,0,4,3.6,25.8,42,0.2,0
Manila,14.596,120.977,2025-12-01T08:00:00,27.1,22.4,0,3.6,9.2,54.2,133,0.5,1
Manila,14.596,120.977,2025-12-01T09:00:00,29,24,0,4,5.4,50.5,224,0.8,2
Manila,14.596,120.977,2025-12-01T10:00:00,28.5,24.1,0,6.5,16.4,84.2,318,1.1,3
Manila,14.596,120.977,2025-12-01T11:00:00,28.5,24.9,0,5.4,14.8,84.2,340,1.2,3
Manila,14.596,120.977,2025-12-01T12:00:00,30.9,25,0,4.7,11.2,88,487,1.8,5
Manila,14.596,120.977,2025-12-01T13:00:00,31,26.9,0.1,3.2,13,50.5,458,1.6,5
Manila,14.596,120.977,2025-12-01T14:00:00,31,25.9,0.4,3.2,13.1,25.8,342,1.2,3
Manila,14.596,120.977,2025-12-01T15:00:00,28.9,24.4,0,4,26.7,50.4,217,0.8,2
Manila,14.596,120.977,2025-12-01T16:00:00,26,25,0.2,3.6,22.2,99.9,147,0.5,1
Manila,14.596,120.977,2025-12-01T17:00:00,28,25.9,0.2,3.2,5.5,99.9,32,0.1,0
Manila,14.596,120.977,2025-12-01T18:00:00,27,25.9,0,3.2,7.5,88,0,0,0
Manila,14.596,120.977,2025-12-01T19:00:00,26.9,25.9,0.1,5.4,3.6,88,0,0,0
Manila,14.596,120.977,2025-12-01T20:00:00,27.9,25,0.2,3.6,1.8,88,0,0,0
Manila,14.596,120.977,2025-12-01T21:00:00,27.9,25.9,0,3.6,3.6,88,0,0,0
Manila,14.596,120.977,2025-12-01T22:00:00,27.9,25.9,1.4,5.8,3.6,50,0,0,0
Manila,14.596,120.977,2025-12-01T23:00:00,27.9,25.9,0.1,5.4,0.1,49.7,0,0,0
Manila,14.596,120.977,2025-12-02T00:00:00,27.9,25.9,0,6.5,3.6,25.3,0,0,0
Manila,14.596,120.977,2025-12-02T01:00:00,27.9,24.9,0,6.8,3.6,25.3,0,0,0
Manila,14.596,120.977,2025-12-02T02:00:00,27.9,24.9,0,8.6,7.6,25,0,0,0
Manila,14.596,120.977,2025-12-02T03:00:00,27.9,24.9,0,7.2,5.4,25,0,0,0
Manila,14.596,120.977,2025-12-02T04:00:00,26.9,24.9,0,5,3.6,25,0,0,0
Manila,14.596,120.977,2025-12-02T05:00:00,26.9,24.9,0,5.4,7.5,49.7,0,0,0
Manila,14.596,120.977,2025-12-02T06:00:00,26.9,24.9,0,5,7.6,87.5,0,0,0
Manila,14.596,120.977,2025-12-02T07:00:00,27,23.6,0,4.7,10.7,36.7,47,0.2,0
Manila,14.596,120.977,2025-12-02T08:00:00,26.8,23.3,0.1,4.7,14.7,36.7,94,0.3,1
Manila,14.596,120.977,2025-12-02T09:00:00,29,24.9,0,4,3.6,25.8,340,1.2,3
Manila,14.596,120.977,2025-12-02T10:00:00,28.5,24.7,0,3.6,16.5,57.4,272,1,3
Manila,14.596,120.977,2025-12-02T11:00:00,28.5,24.8,0.1,3.6,13.9,39.9,484,1.7,5
Manila,14.596,120.977,2025-12-02T12:00:00,30.9,25.9,0,4,11.2,25.3,431,1.6,4
Manila,14.596,120.977,2025-12-02T13:00:00,30.9,25,0,3.6,14.8,25.3,450,1.6,5
Manila,14.596,120.977,2025-12-02T14:00:00,28.9,24.6,0,3.6,21.3,47.3,379,1.4,4
Manila,14.596,120.977,2025-12-02T15:00:00,30.9,25,0,2.9,11.2,25.8,294,1.1,3
Manila,14.596,120.977,2025-12-02T16:00:00,28.9,23,0.1,2.2,16.4,47.6,135,0.5,1
Manila,14.596,120.977,2025-12-02T17:00:00,29.9,25,1,2.9,11.1,50.5,36,0.1,0
Manila,14.596,120.977,2025-12-02T18:00:00,29,25.9,1.6,3.2,11.2,88,1,0,0
Manila,14.596,120.977,2025-12-02T19:00:00,28.9,25.9,0.8,5,11.1,87.5,0,0,0
Manila,14.596,120.977,2025-12-02T20:00:00,29.9,25.9,0.8,7.2,5.4,99.4,0,0,0
Manila,14.596,120.977,2025-12-02T21:00:00,28.9,25.9,0,9,5.4,87.2,0,0,0
Manila,14.596,120.977,2025-12-02T22:00:00,28.9,25.9,0.1,9.7,3.6,87.2,0,0,0
Manila,14.596,120.977,2025-12-02T23:00:00,28.9,25.9,0.1,7.6,3.6,87.2,0,0,0
Manila,14.596,120.977,2025-12-03T00:00:00,27.9,25.9,0.1,5.8,9.3,87.2,0,0,0
Manila,14.596,120.977,2025-12-03T01:00:00,27.9,25.9,0.4,4.7,7.6,87.2,0,0,0
Manila,14.596,120.977,2025-12-03T02:00:00,26.9,25.9,0,5.4,0.1,25,0,0,0
Manila,14.596,120.977,2025-12-03T03:00:00,27.9,25.9,0,5.4,7.5,25,0,0,0
Manila,14.596,120.977,2025-12-03T04:00:00,26.9,25.9,0.1,5.4,5.4,25,0,0,0
Manila,14.596,120.977,2025-12-03T05:00:00,26.9,25.9,0,4.7,11.1,50,0,0,0
Manila,14.596,120.977,2025-12-03T06:00:00,26.9,25.9,0,4,7.6,50,1,0,0
Manila,14.596,120.977,2025-12-03T07:00:00,26.4,22.8,0,6.5,14.5,57.4,19,0.1,0
Manila,14.596,120.977,2025-12-03T08:00:00,27.1,23.9,0,9.7,16.2,76.5,66,0.2,1
Manila,14.596,120.977,2025-12-03T09:00:00,29,25.9,0,10.4,3.6,87.2,215,0.8,2
Manila,14.596,120.977,2025-12-03T10:00:00,29.2,23.7,0,8.6,19.1,83.6,477,1.7,5
Manila,14.596,120.977,2025-12-03T11:00:00,29.9,23.1,0,7.2,19.1,39.7,266,1,3
Manila,14.596,120.977,2025-12-03T12:00:00,29.6,23.2,0.1,5.8,2.5,63.7,805,2.9,8
Manila,14.596,120.977,2025-12-03T13:00:00,29.6,23.4,0.4,5,4,84.9,783,2.8,8
Manila,14.596,120.977,2025-12-03T14:00:00,29.8,23.3,0.2,4.7,3.6,83.7,696,2.5,7
Manila,14.596,120.977,2025-12-03T15:00:00,29.6,23.2,0.5,4.3,2.2,95.9,553,2,6
Manila,14.596,120.977,2025-12-03T16:00:00,29.6,23.2,0.5,5.8,4.3,53.2,357,1.3,4
Manila,14.596,120.977,2025-12-03T17:00:00,29.2,23.7,0.2,6.5,4.7,44.5,140,0.5,1
Manila,14.596,120.977,2025-12-03T18:00:00,28.8,23.9,0,7.6,4.7,100,0,0,0
Manila,14.596,120.977,2025-12-03T19:00:00,28.3,23.6,0,11.9,9,100,0,0,0
Manila,14.596,120.977,2025-12-03T20:00:00,27.6,23.1,0.4,16.9,14,100,0,0,0
Manila,14.596,120.977,2025-12-03T21:00:00,27,22.8,0.2,18.7,15.1,100,0,0,0
Manila,14.596,120.977,2025-12-03T22:00:00,26.8,22.6,0,15.5,12.2,100,0,0,0
Manila,14.596,120.977,2025-12-03T23:00:00,26.9,22.4,0,16.9,11.9,100,0,0,0
